01,03,08,12,18,29+02
01,03,08,12,18,30+05
01,03,08,12,18,31+06
01,03,08,12,18,32+07
01,03,08,12,18,33+08
01,03,08,12,19,30+11
01,03,08,12,19,32+14
01,03,08,12,19,33+02
01,03,08,12,20,26+05
01,03,08,12,20,29+06
01,03,08,12,20,32+07
01,03,08,12,20,33+08
01,03,08,12,21,25+11
01,03,08,12,21,26+14
01,03,08,12,21,29+02
01,03,08,12,21,31+05
01,03,08,12,21,32+06
01,03,08,12,21,33+07
01,03,08,12,22,24+08
01,03,08,12,22,25+11
01,03,08,12,22,26+14
01,03,08,12,22,29+02
01,03,08,12,22,30+05
01,03,08,12,22,31+06
01,03,08,12,22,32+07
01,03,08,12,22,33+08
01,03,08,12,23,24+11
01,03,08,12,23,25+14
01,03,08,12,23,26+02
01,03,08,12,23,30+05
01,03,08,12,23,32+06
01,03,08,12,23,33+07
01,03,08,12,26,29+08
01,03,08,12,26,30+11
01,03,08,12,26,31+14
01,03,08,12,26,32+02
01,03,08,12,26,33+05
01,03,08,12,27,29+06
01,03,08,12,27,30+07
01,03,08,12,27,31+08
01,03,08,12,27,32+11
01,03,08,12,27,33+14
01,03,08,12,29,30+02
01,03,08,12,29,32+05
01,03,08,12,29,33+06
01,03,08,12,30,32+07
01,03,08,12,30,33+08
01,03,08,12,31,32+11
01,03,08,12,31,33+14
01,03,08,12,32,33+02
01,03,08,13,18,30+05
01,03,08,13,18,32+06
01,03,08,13,20,25+07
01,03,08,13,20,26+08
01,03,08,13,20,32+11
01,03,08,13,20,33+14
01,03,08,13,21,24+02
01,03,08,13,21,26+05
01,03,08,13,21,30+06
01,03,08,13,21,32+07
01,03,08,13,22,24+08
01,03,08,13,22,25+11
01,03,08,13,22,26+14
01,03,08,13,22,30+02
01,03,08,13,22,32+05
01,03,08,13,22,33+06
01,03,08,13,26,30+07
01,03,08,13,26,32+08
01,03,08,13,26,33+11
01,03,08,13,27,30+14
01,03,08,13,27,32+02
01,03,08,13,30,32+05
01,03,08,13,30,33+06
01,03,08,13,32,33+07
01,03,08,14,18,26+08
01,03,08,14,18,29+11
01,03,08,14,18,30+14
01,03,08,14,18,31+02
01,03,08,14,18,32+05
01,03,08,14,18,33+06
01,03,08,14,19,25+07
01,03,08,14,19,26+08
01,03,08,14,19,30+11
01,03,08,14,19,32+14
01,03,08,14,19,33+02
01,03,08,14,20,24+05
01,03,08,14,20,25+06
01,03,08,14,20,26+07
01,03,08,14,20,29+08
01,03,08,14,20,30+11
01,03,08,14,20,31+14
01,03,08,14,20,32+02
01,03,08,14,20,33+05
01,03,08,14,21,23+06
01,03,08,14,21,24+07
01,03,08,14,21,25+08
01,03,08,14,21,26+11
01,03,08,14,21,29+14
01,03,08,14,21,30+02
01,03,08,14,21,31+05
01,03,08,14,21,32+06
01,03,08,14,21,33+07
01,03,08,14,22,23+08
01,03,08,14,22,24+11
01,03,08,14,22,25+14
01,03,08,14,22,26+02
01,03,08,14,22,29+05
01,03,08,14,22,30+06
01,03,08,14,22,31+07
01,03,08,14,22,32+08
01,03,08,14,22,33+11
01,03,08,14,23,24+14
01,03,08,14,23,25+02
01,03,08,14,23,26+05
01,03,08,14,23,30+06
01,03,08,14,23,32+07
01,03,08,14,23,33+08
01,03,08,14,26,29+11
01,03,08,14,26,30+14
01,03,08,14,26,31+02
01,03,08,14,26,32+05
01,03,08,14,26,33+06
01,03,08,14,27,29+07
01,03,08,14,27,30+08
01,03,08,14,27,31+11
01,03,08,14,27,32+14
01,03,08,14,27,33+02
01,03,08,14,29,30+05
01,03,08,14,29,32+06
01,03,08,14,29,33+07
01,03,08,14,30,31+08
01,03,08,14,30,32+11
01,03,08,14,30,33+14
01,03,08,14,31,32+02
01,03,08,14,31,33+05
01,03,08,14,32,33+06
01,03,08,15,18,25+07
01,03,08,15,18,26+08
01,03,08,15,18,29+11
01,03,08,15,18,30+14
01,03,08,15,18,31+02
01,03,08,15,18,32+05
01,03,08,15,18,33+06
01,03,08,15,19,24+07
01,03,08,15,19,26+08
01,03,08,15,19,30+11
01,03,08,15,19,32+14
01,03,08,15,20,23+02
01,03,08,15,20,24+05
01,03,08,15,20,25+06
01,03,08,15,20,26+07
01,03,08,15,20,29+08
01,03,08,15,20,30+11
01,03,08,15,20,31+14
01,03,08,15,20,32+02
01,03,08,15,20,33+05
01,03,08,15,21,24+06
01,03,08,15,21,26+07
01,03,08,15,21,30+08
01,03,08,15,21,32+11
01,03,08,15,22,23+14
01,03,08,15,22,24+02
01,03,08,15,22,25+05
01,03,08,15,22,26+06
01,03,08,15,22,29+07
01,03,08,15,22,30+08
01,03,08,15,22,31+11
01,03,08,15,22,32+14
01,03,08,15,22,33+02
01,03,08,15,23,24+05
01,03,08,15,23,26+06
01,03,08,15,23,30+07
01,03,08,15,23,32+08
01,03,08,15,26,29+11
01,03,08,15,26,30+14
01,03,08,15,26,31+02
01,03,08,15,26,32+05
01,03,08,15,26,33+06
01,03,08,15,27,30+07
01,03,08,15,27,32+08
01,03,08,15,29,30+11
01,03,08,15,29,32+14
01,03,08,15,30,31+02
01,03,08,15,30,32+05
01,03,08,15,30,33+06
01,03,08,15,31,32+07
01,03,08,15,32,33+08
01,03,08,16,18,24+11
01,03,08,16,18,25+14
01,03,08,16,18,26+02
01,03,08,16,18,29+05
01,03,08,16,18,30+06
01,03,08,16,18,31+07
01,03,08,16,18,32+08
01,03,08,16,18,33+11
01,03,08,16,19,24+14
01,03,08,16,19,25+02
01,03,08,16,19,26+05
01,03,08,16,19,30+06
01,03,08,16,19,32+07
01,03,08,16,19,33+08
01,03,08,16,20,23+11
01,03,08,16,20,24+14
01,03,08,16,20,25+02
01,03,08,16,20,26+05
01,03,08,16,20,29+06
01,03,08,16,20,30+07
01,03,08,16,20,31+08
01,03,08,16,20,32+11
01,03,08,16,20,33+14
01,03,08,16,21,23+02
01,03,08,16,21,24+05
01,03,08,16,21,25+06
01,03,08,16,21,26+07
01,03,08,16,21,29+08
01,03,08,16,21,30+11
01,03,08,16,21,31+14
01,03,08,16,21,32+02
01,03,08,16,21,33+05
01,03,08,16,22,23+06
01,03,08,16,22,24+07
01,03,08,16,22,25+08
01,03,08,16,22,26+11
01,03,08,16,22,29+14
01,03,08,16,22,30+02
01,03,08,16,22,31+05
01,03,08,16,22,32+06
01,03,08,16,22,33+07
01,03,08,16,23,24+08
01,03,08,16,23,25+11
01,03,08,16,23,26+14
01,03,08,16,23,30+02
01,03,08,16,23,32+05
01,03,08,16,23,33+06
01,03,08,16,26,29+07
01,03,08,16,26,30+08
01,03,08,16,26,31+11
01,03,08,16,26,32+14
01,03,08,16,26,33+02
01,03,08,16,27,29+05
01,03,08,16,27,30+06
01,03,08,16,27,31+07
01,03,08,16,27,32+08
01,03,08,16,27,33+11
01,03,08,16,29,30+14
01,03,08,16,29,32+02
01,03,08,16,29,33+05
01,03,08,16,30,31+06
01,03,08,16,30,32+07
01,03,08,16,30,33+08
01,03,08,16,31,32+11
01,03,08,16,31,33+14
01,03,08,16,32,33+02
01,03,08,17,18,24+05
01,03,08,17,18,25+06
01,03,08,17,18,26+07
01,03,08,17,18,30+08
