03,04,12,14,18,27+05
03,04,12,14,18,29+06
03,04,12,14,18,31+07
03,04,12,14,18,33+08
03,04,12,14,22,27+11
03,04,12,14,22,29+14
03,04,12,14,22,31+05
03,04,12,14,23,26+06
03,04,12,14,23,27+07
03,04,12,14,23,29+08
03,04,12,14,23,31+11
03,04,12,14,25,26+14
03,04,12,14,25,27+05
03,04,12,14,25,29+06
03,04,12,14,25,31+07
03,04,12,14,25,32+08
03,04,12,14,25,33+11
03,04,12,14,30,33+14
03,04,12,16,18,33+05
03,04,12,16,22,27+06
03,04,12,16,22,29+07
03,04,12,16,22,31+08
03,04,12,16,22,33+11
03,04,12,16,23,26+14
03,04,12,16,23,27+05
03,04,12,16,23,29+06
03,04,12,16,23,31+07
03,04,12,16,23,32+08
03,04,12,16,23,33+11
03,04,12,16,25,26+14
03,04,12,16,25,32+05
03,04,12,16,25,33+06
03,04,12,16,30,33+07
03,04,12,16,32,33+08
03,04,12,20,22,27+11
03,04,12,20,22,29+14
03,04,12,20,23,26+05
03,04,12,20,23,27+06
03,04,12,20,23,29+07
03,04,12,20,25,32+08
03,04,12,20,25,33+11
03,04,12,22,23,26+14
03,04,12,22,23,27+05
03,04,12,22,23,29+06
03,04,12,22,25,26+07
03,04,12,22,25,27+08
03,04,12,22,25,29+11
03,04,12,22,25,31+14
03,04,12,22,25,32+05
03,04,12,22,25,33+06
03,04,12,23,25,26+07
03,04,12,23,25,32+08
03,04,12,28,30,33+11
03,04,12,28,32,33+14
03,04,14,16,18,27+05
03,04,14,16,18,29+06
03,04,14,16,18,31+07
03,04,14,16,18,33+08
03,04,14,16,22,27+11
03,04,14,16,22,29+14
03,04,14,16,22,31+05
03,04,14,16,22,33+06
03,04,14,16,23,27+07
03,04,14,16,23,29+08
03,04,14,16,23,31+11
03,04,14,16,23,32+14
03,04,14,16,25,26+05
03,04,14,16,25,27+06
03,04,14,16,25,29+07
03,04,14,16,25,31+08
03,04,14,16,25,32+11
03,04,14,16,25,33+14
03,04,14,16,30,31+05
03,04,14,16,30,33+06
03,04,14,16,32,33+07
03,04,14,20,22,27+08
03,04,14,20,22,29+11
03,04,14,20,22,33+14
03,04,14,20,23,26+05
03,04,14,20,23,27+06
03,04,14,20,23,29+07
03,04,14,20,23,32+08
03,04,14,20,25,26+11
03,04,14,20,25,27+14
03,04,14,20,25,29+05
03,04,14,20,25,31+06
03,04,14,20,25,32+07
03,04,14,20,25,33+08
03,04,14,20,32,33+11
03,04,14,22,23,26+14
03,04,14,22,23,27+05
03,04,14,22,23,29+06
03,04,14,22,23,31+07
03,04,14,22,25,26+08
03,04,14,22,25,27+11
03,04,14,22,25,29+14
03,04,14,22,25,31+05
03,04,14,22,25,32+06
03,04,14,22,25,33+07
03,04,14,22,30,33+08
03,04,14,23,25,26+11
03,04,14,23,25,32+14
03,04,14,23,30,32+05
03,04,14,28,30,31+06
03,04,14,28,30,33+07
03,04,14,28,32,33+08
03,04,16,20,22,33+11
03,04,16,20,23,26+14
03,04,16,20,23,27+05
03,04,16,20,23,29+06
03,04,16,20,23,31+07
03,04,16,20,23,32+08
03,04,16,20,23,33+11
03,04,16,20,25,26+14
03,04,16,20,25,33+05
03,04,16,20,30,33+06
03,04,16,20,32,33+07
03,04,16,22,23,26+08
03,04,16,22,23,27+11
03,04,16,22,23,29+14
03,04,16,22,23,31+05
03,04,16,22,23,32+06
03,04,16,22,23,33+07
03,04,16,22,25,26+08
03,04,16,22,25,32+11
03,04,16,22,25,33+14
