01,04,09,28,30+02,03
01,04,09,28,31+02,04
01,04,09,28,32+03,04
01,04,09,29,30+02,05
01,04,09,30,35+03,05
01,04,09,32,33+04,05
01,04,09,32,34+02,06
01,04,09,32,35+03,06
01,04,10,28,29+04,06
01,04,10,29,35+05,06
01,04,11,28,35+02,07
01,04,12,28,29+03,07
01,04,12,28,35+04,07
01,04,12,29,33+05,07
01,04,12,29,34+06,07
01,04,12,29,35+02,08
01,04,13,28,33+03,08
01,04,13,28,34+04,08
01,04,13,28,35+05,08
01,04,14,28,33+06,08
01,04,14,28,35+07,08
01,04,14,29,32+02,03
01,04,14,29,33+02,04
01,04,14,29,35+03,04
01,04,15,28,31+02,05
01,04,15,28,32+03,05
01,04,15,28,33+04,05
01,04,15,28,34+02,06
01,04,15,28,35+03,06
01,04,15,29,30+04,06
01,04,15,29,32+05,06
01,04,15,29,34+02,07
01,04,16,28,31+03,07
01,04,16,28,33+04,07
01,04,16,28,35+05,07
01,04,16,29,30+06,07
01,04,16,29,32+02,08
01,04,16,29,33+03,08
01,04,16,29,34+04,08
01,06,09,28,30+05,08
01,06,09,30,33+06,08
01,06,09,30,34+07,08
01,06,09,30,35+02,03
01,06,09,31,32+02,04
01,06,09,31,34+03,04
01,06,09,32,33+02,05
01,06,09,32,34+03,05
01,06,09,32,35+04,05
01,06,10,28,29+02,06
01,06,10,28,35+03,06
01,06,10,29,33+04,06
01,06,10,29,34+05,06
01,06,10,29,35+02,07
01,06,11,28,33+03,07
01,06,11,28,34+04,07
01,06,11,28,35+05,07
01,06,12,28,33+06,07
01,06,12,28,35+02,08
01,06,12,29,32+03,08
01,06,12,29,33+04,08
01,06,12,29,34+05,08
01,06,12,29,35+06,08
01,06,13,28,32+07,08
01,06,13,28,33+02,03
01,06,13,28,34+02,04
01,06,13,28,35+03,04
01,06,14,28,31+02,05
01,06,14,28,33+03,05
01,06,14,28,35+04,05
01,06,14,29,30+02,06
01,06,14,29,32+03,06
01,06,14,29,33+04,06
01,06,14,29,34+05,06
01,06,15,28,30+02,07
01,06,15,28,31+03,07
01,06,15,28,32+04,07
01,06,15,28,33+05,07
01,06,15,28,34+06,07
01,06,15,29,30+02,08
01,06,15,29,32+03,08
01,06,15,32,35+04,08
01,06,16,28,33+05,08
01,06,16,29,30+06,08
01,06,16,29,32+07,08
01,06,16,32,35+02,03
01,07,09,30,32+02,04
01,07,09,30,34+03,04
01,07,09,32,34+02,05
01,07,10,28,33+03,05
01,07,10,28,34+04,05
01,07,10,28,35+02,06
01,07,12,28,32+03,06
01,07,12,28,33+04,06
01,07,12,28,34+05,06
01,07,12,28,35+02,07
01,07,14,28,30+03,07
01,07,14,28,32+04,07
01,07,14,28,33+05,07
01,07,14,28,34+06,07
01,07,14,32,35+02,08
01,07,15,28,30+03,08
01,07,15,28,32+04,08
01,07,15,32,34+05,08
01,07,16,28,30+06,08
01,07,16,28,32+07,08
01,07,16,30,35+02,03
01,07,16,32,33+02,04
01,07,16,32,34+03,04
01,07,16,32,35+02,05
01,11,14,28,35+03,05
01,11,15,28,34+04,05
01,11,16,28,33+02,06
01,11,16,28,34+03,06
01,11,16,28,35+04,06
01,12,13,28,35+05,06
01,12,14,28,29+02,07
01,12,14,28,35+03,07
01,12,14,29,33+04,07
01,12,14,29,34+05,07
01,12,14,29,35+06,07
01,12,15,28,33+02,08
01,12,15,28,34+03,08
01,12,15,28,35+04,08
01,12,15,29,32+05,08
01,12,15,29,34+06,08
01,12,16,28,33+07,08
01,12,16,28,35+02,03
01,12,16,29,32+02,04
01,12,16,29,33+03,04
01,12,16,29,34+02,05
01,12,16,29,35+03,05
02,04,09,28,31+04,05
02,04,09,29,30+02,06
02,04,09,30,35+03,06
02,04,09,31,33+04,06
02,04,09,31,34+05,06
02,04,09,31,35+02,07
02,04,09,32,33+03,07
02,04,09,32,35+04,07
02,04,10,29,35+05,07
02,04,11,28,35+06,07
02,04,12,29,33+02,08
02,04,12,29,35+03,08
02,04,13,28,33+04,08
02,04,13,28,35+05,08
02,04,14,29,33+06,08
02,04,14,29,35+07,08
02,04,15,28,31+02,03
