01,05,06,14,24+01,02
01,05,06,14,25+01,03
01,05,06,14,27+02,03
01,05,06,14,28+01,05
01,05,06,14,30+02,05
01,05,06,14,31+03,05
01,05,06,14,33+01,09
01,05,06,14,34+02,09
01,05,06,15,24+03,09
01,05,06,15,25+05,09
01,05,06,15,27+01,10
01,05,06,15,28+02,10
01,05,06,15,30+03,10
01,05,06,15,31+05,10
01,05,06,15,33+09,10
01,05,06,15,34+01,11
01,05,06,16,24+02,11
01,05,06,16,25+03,11
01,05,06,16,27+05,11
01,05,06,16,28+09,11
01,05,06,16,30+10,11
01,05,06,16,31+01,12
01,05,06,16,33+02,12
01,05,06,16,34+03,12
01,05,06,17,24+05,12
01,05,06,17,25+09,12
01,05,06,17,27+10,12
01,05,06,17,28+11,12
01,05,06,17,30+01,02
01,05,06,17,31+01,03
01,05,06,17,33+02,03
01,05,06,17,34+01,05
01,05,06,18,24+02,05
01,05,06,18,25+03,05
01,05,06,18,27+01,09
01,05,06,18,28+02,09
01,05,06,18,30+03,09
01,05,06,18,31+05,09
01,05,06,18,33+01,10
01,05,06,18,34+02,10
01,05,06,22,24+03,10
01,05,06,22,25+05,10
01,05,06,22,27+09,10
01,05,06,22,28+01,11
01,05,06,22,30+02,11
01,05,06,22,31+03,11
01,05,06,22,33+05,11
01,05,06,22,34+09,11
01,05,06,23,24+10,11
01,05,06,23,25+01,12
01,05,06,23,27+02,12
01,05,06,23,28+03,12
01,05,06,23,30+05,12
01,05,06,23,31+09,12
01,05,06,23,33+10,12
01,05,06,23,34+11,12
01,05,06,26,27+01,02
01,05,06,26,28+01,03
01,05,06,26,30+02,03
01,05,06,26,31+01,05
01,05,06,26,33+02,05
01,05,06,26,34+03,05
01,05,06,27,28+01,09
01,05,06,27,30+02,09
01,05,06,27,31+03,09
01,05,06,27,33+05,09
01,05,06,27,34+01,10
01,05,11,14,24+02,10
01,05,11,14,25+03,10
01,05,11,14,27+05,10
01,05,11,14,28+09,10
01,05,11,14,30+01,11
01,05,11,14,31+02,11
01,05,11,14,33+03,11
01,05,11,14,34+05,11
01,05,11,15,24+09,11
01,05,11,15,25+10,11
01,05,11,15,27+01,12
01,05,11,15,28+02,12
01,05,11,15,30+03,12
01,05,11,15,31+05,12
01,05,11,15,33+09,12
01,05,11,15,34+10,12
01,05,11,16,24+11,12
01,05,11,16,25+01,02
